campaign_id,audience,impressions,ad_type,date,spend,actions
0340ec9c-d763-4451-88af-80b3ead12a73,AK_blue_45-50,1295,video,2017-06-15,313,"[{""H"": 31, ""action"": ""views""}, {""C"": 99, ""action"": ""views""}, {""A"": 24, ""action"": ""views""}, {""D"": 96, ""action"": ""clicks""}]"
0340ec9c-d763-4451-88af-80b3ead12a73,AK_blue_45-50,1295,video,2017-06-22,609,"[{""K"": 47, ""action"": ""noise""}, {""F"": 40, ""action"": ""junk""}, {""E"": 65, ""action"": ""conversions""}]"
0340ec9c-d763-4451-88af-80b3ead12a73,AK_blue_45-50,1295,video,2017-06-19,13,"[{""G"": 67, ""action"": ""noise""}]"
0355fc8f-d997-4a49-99cc-08dc1c4ed64c,NM_pink_45-50,17705,photo,2017-06-23,183,"[{""H"": 93, ""action"": ""views""}]"
0355fc8f-d997-4a49-99cc-08dc1c4ed64c,NM_pink_45-50,17705,photo,2017-06-20,534,"[{""K"": 69, ""action"": ""clicks""}, {""H"": 37, ""action"": ""views""}, {""K"": 13, ""action"": ""views""}, {""H"": 28, ""action"": ""noise""}]"
0355fc8f-d997-4a49-99cc-08dc1c4ed64c,NM_pink_45-50,17705,video,2017-06-15,408,"[{""C"": 27, ""action"": ""noise""}]"
0362831d-f37e-4eda-8dfc-e3304d5ec83d,MN_pink_57-62,4346,video,2017-06-17,22,"[{""C"": 52, ""action"": ""clicks""}, {""H"": 90, ""action"": ""conversions""}]"
0362831d-f37e-4eda-8dfc-e3304d5ec83d,MN_pink_57-62,4346,video,2017-06-20,149,"[{""H"": 93, ""action"": ""views""}, {""G"": 76, ""action"": ""noise""}, {""B"": 81, ""action"": ""conversions""}, {""K"": 9, ""action"": ""noise""}, {""A"": 9, ""action"": ""noise""}]"
0362831d-f37e-4eda-8dfc-e3304d5ec83d,MN_pink_57-62,4346,photo,2017-06-14,666,"[{""B"": 13, ""action"": ""clicks""}, {""H"": 98, ""action"": ""clicks""}, {""H"": 70, ""action"": ""junk""}, {""F"": 44, ""action"": ""views""}, {""D"": 34, ""action"": ""conversions""}]"
0362831d-f37e-4eda-8dfc-e3304d5ec83d,MN_pink_57-62,4346,video,2017-06-15,386,"[{""E"": 37, ""action"": ""junk""}, {""H"": 84, ""action"": ""conversions""}, {""A"": 53, ""action"": ""junk""}, {""F"": 79, ""action"": ""junk""}, {""C"": 70, ""action"": ""junk""}]"
0367cd5b-f28a-4558-a9e6-ab315166c873,NY_pink_60-65,6976,photo,2017-06-14,258,"[{""D"": 88, ""action"": ""conversions""}, {""C"": 19, ""action"": ""views""}]"
0367cd5b-f28a-4558-a9e6-ab315166c873,NY_pink_60-65,6976,photo,2017-06-23,168,"[{""C"": 93, ""action"": ""views""}, {""H"": 62, ""action"": ""views""}]"
0367cd5b-f28a-4558-a9e6-ab315166c873,NY_pink_60-65,6976,video,2017-06-16,369,"[{""E"": 77, ""action"": ""clicks""}, {""B"": 47, ""action"": ""clicks""}, {""A"": 35, ""action"": ""conversions""}, {""H"": 35, ""action"": ""noise""}, {""D"": 41, ""action"": ""conversions""}]"
0367cd5b-f28a-4558-a9e6-ab315166c873,NY_pink_60-65,6976,photo,2017-06-20,511,"[{""B"": 88, ""action"": ""junk""}]"
037423bd-dd48-4149-ab31-3aba77013719,MT_black_33-38,8094,video,2017-06-20,194,"[{""F"": 75, ""action"": ""views""}, {""F"": 54, ""action"": ""noise""}, {""J"": 63, ""action"": ""clicks""}]"
037423bd-dd48-4149-ab31-3aba77013719,MT_black_33-38,8094,video,2017-06-22,124,"[{""D"": 76, ""action"": ""junk""}, {""D"": 22, ""action"": ""junk""}, {""G"": 61, ""action"": ""clicks""}, {""H"": 22, ""action"": ""junk""}]"
037c4a39-6b4f-4f35-9ca3-f0d9a16ecba3,DC_purple_57-62,2729,video,2017-06-19,464,"[{""E"": 0, ""action"": ""junk""}, {""G"": 14, ""action"": ""views""}, {""H"": 43, ""action"": ""noise""}, {""K"": 81, ""action"": ""junk""}]"
037c4a39-6b4f-4f35-9ca3-f0d9a16ecba3,DC_purple_57-62,2729,photo,2017-06-21,396,"[{""C"": 70, ""action"": ""noise""}, {""E"": 7, ""action"": ""views""}]"
037ff41c-8898-4554-bc17-8a86468a6172,ME_pink_33-38,8160,photo,2017-06-15,190,"[{""A"": 64, ""action"": ""junk""}]"
03920aaf-9953-4572-8506-5b5b416839ff,ND_purple_21-26,9378,photo,2017-06-17,346,"[{""B"": 76, ""action"": ""views""}, {""B"": 76, ""action"": ""views""}, {""A"": 77, ""action"": ""noise""}]"
03920aaf-9953-4572-8506-5b5b416839ff,ND_purple_21-26,9378,video,2017-06-16,846,"[{""F"": 77, ""action"": ""junk""}, {""B"": 78, ""action"": ""noise""}]"
0395fce3-210d-4236-a235-e798d1a6ba9d,KY_black_45-50,20749,video,2017-06-21,889,"[{""K"": 67, ""action"": ""conversions""}, {""K"": 35, ""action"": ""clicks""}, {""E"": 10, ""action"": ""junk""}]"
0395fce3-210d-4236-a235-e798d1a6ba9d,KY_black_45-50,20749,photo,2017-06-16,416,"[{""F"": 69, ""action"": ""views""}, {""A"": 79, ""action"": ""clicks""}, {""D"": 13, ""action"": ""noise""}]"
03b2cce7-873f-4183-8390-893a896f0610,MI_pink_63-68,8782,video,2017-06-16,243,"[{""D"": 79, ""action"": ""junk""}]"
03b2cce7-873f-4183-8390-893a896f0610,MI_pink_63-68,8782,video,2017-06-21,284,"[{""H"": 23, ""action"": ""conversions""}, {""G"": 53, ""action"": ""noise""}, {""H"": 70, ""action"": ""clicks""}, {""K"": 87, ""action"": ""views""}]"
03b5280f-04af-498a-be0e-57eb51855cee,VA_black_48-53,5855,photo,2017-06-15,419,"[{""C"": 87, ""action"": ""noise""}]"
03b5280f-04af-498a-be0e-57eb51855cee,VA_black_48-53,5855,video,2017-06-16,311,"[{""F"": 33, ""action"": ""noise""}, {""E"": 43, ""action"": ""views""}, {""K"": 25, ""action"": ""noise""}, {""B"": 71, ""action"": ""views""}, {""D"": 27, ""action"": ""junk""}]"
03b5280f-04af-498a-be0e-57eb51855cee,VA_black_48-53,5855,video,2017-06-17,182,"[{""G"": 60, ""action"": ""conversions""}, {""G"": 98, ""action"": ""noise""}, {""F"": 53, ""action"": ""clicks""}, {""C"": 94, ""action"": ""clicks""}]"
03bb08f4-d8eb-4ea3-b145-a6e1f7f3c1b7,NY_red_42-47,3687,photo,2017-06-14,0,"[{""D"": 46, ""action"": ""noise""}, {""K"": 54, ""action"": ""noise""}, {""C"": 8, ""action"": ""clicks""}, {""H"": 25, ""action"": ""conversions""}]"
03bb08f4-d8eb-4ea3-b145-a6e1f7f3c1b7,NY_red_42-47,3687,video,2017-06-19,18,"[{""K"": 37, ""action"": ""junk""}]"
03bb08f4-d8eb-4ea3-b145-a6e1f7f3c1b7,NY_red_42-47,3687,video,2017-06-18,437,"[{""D"": 26, ""action"": ""conversions""}, {""E"": 86, ""action"": ""conversions""}, {""A"": 82, ""action"": ""clicks""}]"
03db57e1-0d45-458a-8be9-bb330aa172bf,NH_red_54-59,16422,photo,2017-06-15,555,"[{""D"": 26, ""action"": ""noise""}, {""J"": 31, ""action"": ""views""}]"
03db57e1-0d45-458a-8be9-bb330aa172bf,NH_red_54-59,16422,photo,2017-06-19,3,"[{""C"": 6, ""action"": ""noise""}, {""D"": 37, ""action"": ""clicks""}]"
03db57e1-0d45-458a-8be9-bb330aa172bf,NH_red_54-59,16422,photo,2017-06-21,235,"[{""F"": 33, ""action"": ""conversions""}, {""K"": 83, ""action"": ""conversions""}, {""F"": 14, ""action"": ""junk""}, {""D"": 66, ""action"": ""views""}]"
03e56562-62bf-4862-b58d-fa67e0e68e01,NC_green_21-26,20627,photo,2017-06-23,773,"[{""J"": 96, ""action"": ""noise""}, {""C"": 24, ""action"": ""views""}, {""G"": 72, ""action"": ""noise""}, {""F"": 7, ""action"": ""junk""}, {""C"": 62, ""action"": ""noise""}]"
03e56562-62bf-4862-b58d-fa67e0e68e01,NC_green_21-26,20627,video,2017-06-18,179,"[{""K"": 70, ""action"": ""conversions""}]"
03f823f5-91ae-43bb-a999-eedc26761086,NC_orange_39-44,24713,video,2017-06-22,186,"[{""A"": 65, ""action"": ""views""}, {""J"": 96, ""action"": ""clicks""}]"
03f823f5-91ae-43bb-a999-eedc26761086,NC_orange_39-44,24713,photo,2017-06-19,445,"[{""F"": 63, ""action"": ""junk""}, {""A"": 69, ""action"": ""noise""}]"
03f9ec49-cb2d-4a69-820e-14db9131a3d1,GA_purple_60-65,8812,video,2017-06-18,819,"[{""D"": 39, ""action"": ""clicks""}, {""G"": 94, ""action"": ""noise""}, {""E"": 77, ""action"": ""noise""}]"
03f9ec49-cb2d-4a69-820e-14db9131a3d1,GA_purple_60-65,8812,video,2017-06-19,67,"[{""H"": 43, ""action"": ""conversions""}, {""C"": 91, ""action"": ""junk""}, {""J"": 10, ""action"": ""junk""}]"
03f9ec49-cb2d-4a69-820e-14db9131a3d1,GA_purple_60-65,8812,video,2017-06-20,794,"[{""K"": 14, ""action"": ""clicks""}, {""C"": 79, ""action"": ""views""}, {""A"": 68, ""action"": ""views""}, {""B"": 62, ""action"": ""junk""}]"
03f9ec49-cb2d-4a69-820e-14db9131a3d1,GA_purple_60-65,8812,photo,2017-06-18,148,"[{""G"": 78, ""action"": ""conversions""}, {""J"": 80, ""action"": ""clicks""}]"
0408b92d-d15d-4076-86d1-cd599de35c0e,MO_orange_39-44,7200,video,2017-06-19,859,"[{""G"": 65, ""action"": ""clicks""}, {""F"": 41, ""action"": ""conversions""}, {""B"": 22, ""action"": ""noise""}, {""K"": 70, ""action"": ""views""}]"
0411d10b-e40e-46c9-a182-2de55e3219de,CA_red_30-35,7838,video,2017-06-23,850,"[{""B"": 16, ""action"": ""junk""}, {""A"": 97, ""action"": ""noise""}]"
041b5e95-2c89-48eb-8b0c-7dcca7223310,IA_green_24-29,3478,photo,2017-06-23,0,"[{""D"": 65, ""action"": ""clicks""}, {""B"": 50, ""action"": ""noise""}, {""J"": 6, ""action"": ""clicks""}, {""K"": 76, ""action"": ""clicks""}, {""F"": 47, ""action"": ""conversions""}]"
041b5e95-2c89-48eb-8b0c-7dcca7223310,IA_green_24-29,3478,video,2017-06-15,427,"[{""F"": 85, ""action"": ""conversions""}, {""K"": 45, ""action"": ""clicks""}, {""F"": 41, ""action"": ""clicks""}, {""F"": 49, ""action"": ""noise""}]"
041d3a73-f636-4e16-9516-7c4ba5ab5f2e,NV_white_42-47,6758,video,2017-06-22,962,"[{""J"": 72, ""action"": ""noise""}]"
043aac7d-b45c-421d-84a5-54ed985aab30,MA_purple_63-68,3947,photo,2017-06-23,804,"[{""G"": 44, ""action"": ""noise""}, {""D"": 98, ""action"": ""clicks""}, {""E"": 20, ""action"": ""junk""}, {""E"": 60, ""action"": ""views""}]"
043aac7d-b45c-421d-84a5-54ed985aab30,MA_purple_63-68,3947,video,2017-06-19,201,"[{""F"": 50, ""action"": ""views""}, {""E"": 23, ""action"": ""junk""}, {""A"": 22, ""action"": ""conversions""}, {""F"": 63, ""action"": ""junk""}]"
043ddeca-617e-4410-a0ee-5100166d1727,TX_black_42-47,485,photo,2017-06-18,150,"[{""E"": 79, ""action"": ""views""}, {""K"": 84, ""action"": ""clicks""}, {""C"": 36, ""action"": ""conversions""}]"
045be6fa-f0a9-41f0-a699-cba6442bab80,DE_blue_30-35,23444,photo,2017-06-17,306,"[{""F"": 29, ""action"": ""junk""}, {""B"": 38, ""action"": ""junk""}]"
045be6fa-f0a9-41f0-a699-cba6442bab80,DE_blue_30-35,23444,photo,2017-06-23,746,"[{""B"": 84, ""action"": ""junk""}, {""H"": 16, ""action"": ""junk""}, {""D"": 91, ""action"": ""junk""}, {""C"": 61, ""action"": ""clicks""}]"
045e8c89-973e-4da8-b0c2-99b703d47051,MN_red_30-35,1757,video,2017-06-20,971,"[{""H"": 23, ""action"": ""noise""}, {""K"": 24, ""action"": ""views""}]"
0467fe03-bc97-4aeb-bd3d-4eaf52b38b90,ND_white_30-35,9289,photo,2017-06-19,106,"[{""C"": 86, ""action"": ""noise""}, {""A"": 28, ""action"": ""views""}, {""E"": 6, ""action"": ""clicks""}]"
0467fe03-bc97-4aeb-bd3d-4eaf52b38b90,ND_white_30-35,9289,photo,2017-06-21,0,"[{""E"": 67, ""action"": ""junk""}, {""D"": 66, ""action"": ""noise""}]"
046ae1e1-900e-4d7f-a124-271a1e5c2c06,SC_purple_57-62,9779,photo,2017-06-15,89,"[{""K"": 38, ""action"": ""views""}]"
046ae1e1-900e-4d7f-a124-271a1e5c2c06,SC_purple_57-62,9779,video,2017-06-14,873,"[{""K"": 7, ""action"": ""noise""}, {""A"": 16, ""action"": ""views""}, {""C"": 76, ""action"": ""junk""}]"
046ae1e1-900e-4d7f-a124-271a1e5c2c06,SC_purple_57-62,9779,photo,2017-06-21,828,"[{""G"": 76, ""action"": ""clicks""}]"
046f25ff-df6c-458e-884c-ff79417f1e8f,CO_red_30-35,7443,video,2017-06-17,442,"[{""A"": 3, ""action"": ""views""}, {""H"": 37, ""action"": ""conversions""}, {""A"": 94, ""action"": ""conversions""}, {""C"": 29, ""action"": ""junk""}, {""D"": 0, ""action"": ""views""}]"
047d061a-d99b-410a-8751-18e4673afcf7,MT_brown_42-47,13281,video,2017-06-16,965,"[{""K"": 38, ""action"": ""clicks""}]"
047dc297-1755-49ca-b701-87a65a97c477,VA_white_51-56,19669,photo,2017-06-22,323,"[{""C"": 98, ""action"": ""conversions""}]"
047dc297-1755-49ca-b701-87a65a97c477,VA_white_51-56,19669,video,2017-06-16,498,"[{""F"": 84, ""action"": ""clicks""}, {""K"": 76, ""action"": ""conversions""}, {""C"": 56, ""action"": ""conversions""}]"
0489997d-965f-41b4-87f5-4bc3ee531949,MS_orange_21-26,3189,photo,2017-06-16,872,"[{""A"": 92, ""action"": ""clicks""}]"
0495e07f-d843-4e3a-882d-5c7383893a77,KS_orange_24-29,2868,video,2017-06-20,664,"[{""B"": 97, ""action"": ""junk""}, {""G"": 53, ""action"": ""views""}, {""H"": 97, ""action"": ""conversions""}, {""K"": 70, ""action"": ""clicks""}, {""A"": 47, ""action"": ""noise""}]"
0495e07f-d843-4e3a-882d-5c7383893a77,KS_orange_24-29,2868,photo,2017-06-17,0,"[{""E"": 59, ""action"": ""clicks""}, {""E"": 89, ""action"": ""views""}, {""B"": 48, ""action"": ""clicks""}, {""D"": 18, ""action"": ""junk""}, {""K"": 1, ""action"": ""views""}]"
049b7568-b78e-452d-8f4c-aae17f0cccda,IA_purple_30-35,8082,photo,2017-06-16,285,"[{""K"": 59, ""action"": ""junk""}, {""H"": 45, ""action"": ""views""}, {""J"": 32, ""action"": ""noise""}, {""C"": 10, ""action"": ""junk""}, {""E"": 30, ""action"": ""views""}]"
049b7568-b78e-452d-8f4c-aae17f0cccda,IA_purple_30-35,8082,video,2017-06-16,706,"[{""C"": 6, ""action"": ""conversions""}]"
049b7568-b78e-452d-8f4c-aae17f0cccda,IA_purple_30-35,8082,photo,2017-06-21,889,"[{""G"": 9, ""action"": ""clicks""}]"
04ad0d28-4154-49f7-b1e1-891ff31fb754,LA_purple_42-47,26707,photo,2017-06-20,797,"[{""C"": 45, ""action"": ""conversions""}, {""K"": 59, ""action"": ""views""}, {""A"": 22, ""action"": ""noise""}, {""B"": 7, ""action"": ""views""}, {""C"": 91, ""action"": ""noise""}]"
04ad0d28-4154-49f7-b1e1-891ff31fb754,LA_purple_42-47,26707,video,2017-06-16,638,"[{""G"": 39, ""action"": ""conversions""}, {""K"": 67, ""action"": ""conversions""}, {""J"": 32, ""action"": ""noise""}, {""G"": 98, ""action"": ""noise""}, {""B"": 63, ""action"": ""views""}]"
04ad0d28-4154-49f7-b1e1-891ff31fb754,LA_purple_42-47,26707,photo,2017-06-23,206,"[{""F"": 37, ""action"": ""junk""}, {""F"": 62, ""action"": ""clicks""}, {""C"": 66, ""action"": ""junk""}]"
04c0238b-44f1-4654-af83-33a82a7ca091,LA_white_33-38,576,photo,2017-06-19,729,"[{""D"": 19, ""action"": ""junk""}]"
04ca3839-ff6f-466b-a48e-263e1c6ef61f,IA_brown_39-44,13341,photo,2017-06-22,580,"[{""J"": 28, ""action"": ""conversions""}, {""G"": 93, ""action"": ""views""}, {""K"": 0, ""action"": ""noise""}, {""C"": 97, ""action"": ""noise""}]"
04ca3839-ff6f-466b-a48e-263e1c6ef61f,IA_brown_39-44,13341,photo,2017-06-19,259,"[{""E"": 42, ""action"": ""views""}]"
04ca3839-ff6f-466b-a48e-263e1c6ef61f,IA_brown_39-44,13341,video,2017-06-17,510,"[{""J"": 35, ""action"": ""clicks""}, {""F"": 92, ""action"": ""views""}]"
04ca4134-372c-411d-b0ed-fba232a9500d,MT_brown_51-56,18586,photo,2017-06-17,151,"[{""F"": 46, ""action"": ""junk""}]"
04ca4134-372c-411d-b0ed-fba232a9500d,MT_brown_51-56,18586,video,2017-06-21,191,"[{""D"": 80, ""action"": ""conversions""}, {""H"": 34, ""action"": ""noise""}]"
04d7131d-bd38-4bff-891c-f885c88c1d4a,MN_red_21-26,9524,photo,2017-06-20,87,"[{""G"": 34, ""action"": ""conversions""}, {""J"": 40, ""action"": ""views""}]"
04d940ed-7a46-4fbb-9eff-fd482a303bc2,NJ_green_33-38,1060,video,2017-06-15,73,"[{""C"": 34, ""action"": ""clicks""}, {""B"": 88, ""action"": ""noise""}]"
04d940ed-7a46-4fbb-9eff-fd482a303bc2,NJ_green_33-38,1060,photo,2017-06-20,65,"[{""J"": 67, ""action"": ""junk""}]"
04d940ed-7a46-4fbb-9eff-fd482a303bc2,NJ_green_33-38,1060,video,2017-06-23,443,"[{""B"": 82, ""action"": ""junk""}, {""G"": 60, ""action"": ""noise""}, {""D"": 16, ""action"": ""views""}]"
04e4f33b-38a5-4217-a5f0-7403736d9fe5,MO_brown_60-65,5306,video,2017-06-17,546,"[{""G"": 22, ""action"": ""noise""}, {""G"": 33, ""action"": ""noise""}]"
04f9ac82-1903-4521-8d8e-e6fdb6598086,IN_white_36-41,13237,video,2017-06-19,595,"[{""G"": 77, ""action"": ""junk""}, {""G"": 47, ""action"": ""noise""}]"
04f9ac82-1903-4521-8d8e-e6fdb6598086,IN_white_36-41,13237,photo,2017-06-20,165,"[{""E"": 96, ""action"": ""junk""}, {""H"": 98, ""action"": ""junk""}, {""D"": 57, ""action"": ""junk""}]"
04f9ac82-1903-4521-8d8e-e6fdb6598086,IN_white_36-41,13237,photo,2017-06-14,108,"[{""J"": 4, ""action"": ""conversions""}, {""D"": 24, ""action"": ""noise""}]"
05033151-0211-47ff-9055-f5505929cf1a,DE_orange_21-26,111,photo,2017-06-19,357,"[{""G"": 67, ""action"": ""conversions""}, {""K"": 31, ""action"": ""views""}, {""H"": 88, ""action"": ""views""}, {""B"": 33, ""action"": ""clicks""}, {""E"": 3, ""action"": ""junk""}]"
05033151-0211-47ff-9055-f5505929cf1a,DE_orange_21-26,111,video,2017-06-22,402,"[{""B"": 95, ""action"": ""junk""}]"
05033151-0211-47ff-9055-f5505929cf1a,DE_orange_21-26,111,photo,2017-06-18,559,"[{""C"": 41, ""action"": ""views""}, {""E"": 15, ""action"": ""junk""}]"
05033151-0211-47ff-9055-f5505929cf1a,DE_orange_21-26,111,photo,2017-06-21,919,"[{""G"": 54, ""action"": ""clicks""}, {""C"": 43, ""action"": ""junk""}, {""D"": 27, ""action"": ""conversions""}, {""K"": 77, ""action"": ""clicks""}, {""A"": 68, ""action"": ""noise""}]"
05167dfd-9440-4f06-923d-159c89aaf05b,ME_blue_57-62,7745,video,2017-06-19,922,"[{""B"": 25, ""action"": ""noise""}, {""G"": 97, ""action"": ""views""}]"
051a52ab-4867-4d18-92df-83664e8d38d9,KS_black_21-26,17846,photo,2017-06-21,819,"[{""C"": 59, ""action"": ""conversions""}, {""K"": 40, ""action"": ""views""}, {""K"": 87, ""action"": ""noise""}]"
053ac0db-8593-41c8-b3e5-8bc79a5c13fd,AL_purple_42-47,18401,video,2017-06-15,898,"[{""J"": 18, ""action"": ""views""}, {""K"": 38, ""action"": ""noise""}]"
053e1624-b927-4f9e-b3c2-448326b579ca,NE_brown_39-44,8224,photo,2017-06-23,470,"[{""E"": 28, ""action"": ""conversions""}]"
05682dc7-eaa8-450a-8d7c-de1369a4e76f,MI_pink_57-62,14452,photo,2017-06-21,64,"[{""H"": 45, ""action"": ""clicks""}, {""E"": 75, ""action"": ""views""}, {""H"": 25, ""action"": ""conversions""}, {""F"": 43, ""action"": ""noise""}, {""H"": 55, ""action"": ""clicks""}]"
05682dc7-eaa8-450a-8d7c-de1369a4e76f,MI_pink_57-62,14452,video,2017-06-19,735,"[{""A"": 60, ""action"": ""junk""}, {""K"": 90, ""action"": ""junk""}]"
0568d06a-45c9-48ae-933c-f468c9e5faec,IN_purple_51-56,1598,photo,2017-06-22,135,"[{""F"": 64, ""action"": ""views""}, {""A"": 55, ""action"": ""clicks""}, {""D"": 48, ""action"": ""clicks""}, {""D"": 14, ""action"": ""views""}, {""J"": 39, ""action"": ""views""}]"
056dba34-78f1-49d2-b01f-b805f9e567c8,NE_green_45-50,12336,video,2017-06-20,365,"[{""J"": 48, ""action"": ""clicks""}, {""E"": 59, ""action"": ""views""}]"
056dba34-78f1-49d2-b01f-b805f9e567c8,NE_green_45-50,12336,photo,2017-06-15,919,"[{""A"": 21, ""action"": ""conversions""}, {""F"": 32, ""action"": ""conversions""}, {""F"": 53, ""action"": ""junk""}]"
0573e9df-e3af-4abe-a95e-96bd0eb04dd2,CT_blue_51-56,4315,photo,2017-06-15,203,"[{""C"": 16, ""action"": ""junk""}, {""C"": 93, ""action"": ""conversions""}, {""A"": 52, ""action"": ""clicks""}, {""K"": 88, ""action"": ""clicks""}]"
0573e9df-e3af-4abe-a95e-96bd0eb04dd2,CT_blue_51-56,4315,photo,2017-06-16,415,"[{""G"": 28, ""action"": ""junk""}, {""B"": 32, ""action"": ""junk""}, {""H"": 78, ""action"": ""conversions""}, {""H"": 72, ""action"": ""junk""}]"
05771ddc-9487-4c18-a623-d2b37f869d80,SD_green_54-59,7400,photo,2017-06-23,676,"[{""J"": 27, ""action"": ""conversions""}, {""K"": 49, ""action"": ""noise""}]"
05771ddc-9487-4c18-a623-d2b37f869d80,SD_green_54-59,7400,video,2017-06-17,208,"[{""G"": 96, ""action"": ""conversions""}]"
058dc542-baec-4ddb-be47-2e31ff08a942,MT_green_54-59,17252,photo,2017-06-15,906,"[{""E"": 16, ""action"": ""views""}, {""J"": 97, ""action"": ""junk""}, {""B"": 41, ""action"": ""conversions""}, {""A"": 50, ""action"": ""junk""}, {""C"": 93, ""action"": ""junk""}]"
058dc542-baec-4ddb-be47-2e31ff08a942,MT_green_54-59,17252,photo,2017-06-17,413,"[{""C"": 33, ""action"": ""clicks""}, {""H"": 42, ""action"": ""conversions""}, {""F"": 90, ""action"": ""views""}]"
058dc542-baec-4ddb-be47-2e31ff08a942,MT_green_54-59,17252,video,2017-06-22,188,"[{""K"": 65, ""action"": ""views""}, {""K"": 75, ""action"": ""views""}, {""B"": 81, ""action"": ""junk""}, {""B"": 33, ""action"": ""conversions""}, {""C"": 44, ""action"": ""clicks""}]"
058dc542-baec-4ddb-be47-2e31ff08a942,MT_green_54-59,17252,video,2017-06-19,660,"[{""K"": 76, ""action"": ""noise""}]"
058dc542-baec-4ddb-be47-2e31ff08a942,MT_green_54-59,17252,video,2017-06-17,518,"[{""A"": 95, ""action"": ""noise""}, {""D"": 13, ""action"": ""views""}, {""E"": 15, ""action"": ""noise""}, {""B"": 95, ""action"": ""conversions""}]"
0597ecca-8fa5-408b-a61c-81a4be1e8ea9,MO_red_27-32,1126,video,2017-06-23,738,"[{""F"": 19, ""action"": ""clicks""}]"
05a76bee-35b5-41c3-ba0b-e217cfff2dab,ID_blue_18-23,17442,photo,2017-06-16,72,"[{""K"": 53, ""action"": ""noise""}]"
05d55eb6-a8ec-438b-b663-0a806629624c,MD_black_51-56,8890,photo,2017-06-16,587,"[{""A"": 1, ""action"": ""junk""}, {""D"": 34, ""action"": ""views""}, {""B"": 43, ""action"": ""noise""}]"
05d808f8-d3f7-4432-96aa-695520df0099,CT_white_42-47,3286,video,2017-06-14,490,"[{""C"": 58, ""action"": ""junk""}, {""D"": 1, ""action"": ""noise""}, {""H"": 36, ""action"": ""clicks""}, {""F"": 62, ""action"": ""conversions""}, {""D"": 30, ""action"": ""clicks""}]"
05d808f8-d3f7-4432-96aa-695520df0099,CT_white_42-47,3286,photo,2017-06-22,573,"[{""H"": 17, ""action"": ""views""}, {""K"": 3, ""action"": ""views""}, {""D"": 71, ""action"": ""junk""}]"
05f2c0c6-67bc-4d79-a768-72e7b9f5d949,PA_red_24-29,7329,photo,2017-06-16,386,"[{""H"": 71, ""action"": ""conversions""}, {""A"": 95, ""action"": ""conversions""}, {""K"": 94, ""action"": ""clicks""}]"
05f2c0c6-67bc-4d79-a768-72e7b9f5d949,PA_red_24-29,7329,photo,2017-06-15,720,"[{""K"": 23, ""action"": ""junk""}, {""G"": 82, ""action"": ""junk""}, {""H"": 53, ""action"": ""conversions""}]"
05fc163e-617c-46c6-a509-2fcea61c7e4f,NY_black_60-65,18291,video,2017-06-21,336,"[{""C"": 63, ""action"": ""conversions""}, {""A"": 76, ""action"": ""junk""}, {""A"": 61, ""action"": ""noise""}, {""J"": 55, ""action"": ""conversions""}, {""C"": 21, ""action"": ""junk""}]"
05fc163e-617c-46c6-a509-2fcea61c7e4f,NY_black_60-65,18291,photo,2017-06-15,90,"[{""E"": 51, ""action"": ""views""}, {""B"": 44, ""action"": ""conversions""}, {""G"": 79, ""action"": ""clicks""}]"
05fc163e-617c-46c6-a509-2fcea61c7e4f,NY_black_60-65,18291,video,2017-06-17,148,"[{""E"": 94, ""action"": ""noise""}, {""G"": 55, ""action"": ""conversions""}]"
06141b36-bb83-4a23-a42e-24ee2d5cab20,CA_green_60-65,11446,video,2017-06-21,350,"[{""H"": 49, ""action"": ""conversions""}, {""G"": 16, ""action"": ""clicks""}, {""J"": 16, ""action"": ""junk""}, {""J"": 7, ""action"": ""views""}, {""F"": 92, ""action"": ""views""}]"
